===================================================
FRONT SILHOUETTE PATHS (266 paths)
===================================================
ID: use2203_ref_path1122                | CenterX:  36.54 (range 26.2..46.9) | CenterY: 503.36 (range 449.9..556.8) | Source: use_group
ID: use2110_ref_path1337                | CenterX:  15.64 (range -2.0..33.3) | CenterY: 503.78 (range 431.2..576.4) | Source: use_group
ID: use2110_ref_path1508                | CenterX:   2.96 (range -24.3..30.2) | CenterY: 504.65 (range 450.9..558.4) | Source: use_group
ID: use2203_ref_path1779                | CenterX:  36.02 (range 26.8..45.2) | CenterY: 507.03 (range 458.1..556.0) | Source: use_group
ID: use2110_ref_path1504                | CenterX:   1.26 (range -26.9..29.4) | CenterY: 507.20 (range 453.2..561.2) | Source: use_group
ID: use2203_ref_path1200                | CenterX:  31.03 (range 24.0..38.0) | CenterY: 507.36 (range 458.4..556.3) | Source: use_group
ID: use2203_ref_path1047                | CenterX:  39.28 (range 24.3..54.3) | CenterY: 508.24 (range 459.7..556.8) | Source: use_group
ID: use2203_ref_path1228                | CenterX:  34.27 (range 26.3..42.2) | CenterY: 508.37 (range 459.2..557.5) | Source: use_group
ID: use2110_ref_path1411                | CenterX:  14.18 (range -2.4..30.8) | CenterY: 509.11 (range 455.7..562.5) | Source: use_group
ID: use2203_ref_path979                 | CenterX:  42.57 (range 27.0..58.1) | CenterY: 510.06 (range 465.4..554.7) | Source: use_group
ID: use2203_ref_path1115                | CenterX:  41.38 (range 25.8..57.0) | CenterY: 510.33 (range 465.3..555.4) | Source: use_group
ID: use2203_ref_path1017                | CenterX:  41.58 (range 25.0..58.2) | CenterY: 510.98 (range 465.9..556.1) | Source: use_group
ID: use2203_ref_path1101                | CenterX:  38.92 (range 22.6..55.3) | CenterY: 511.07 (range 463.9..558.3) | Source: use_group
ID: use2203_ref_path1157                | CenterX:  37.92 (range 27.2..48.6) | CenterY: 512.03 (range 467.1..557.0) | Source: use_group
ID: use2203_ref_path1799                | CenterX:  42.74 (range 25.0..60.5) | CenterY: 512.10 (range 469.3..554.9) | Source: use_group
ID: use2203_ref_path1080                | CenterX:  26.45 (range 14.1..38.8) | CenterY: 513.11 (range 454.8..571.4) | Source: use_group
ID: use2203_ref_path998                 | CenterX:  30.34 (range 15.2..45.4) | CenterY: 513.89 (range 453.0..574.8) | Source: use_group
ID: use2203_ref_path983                 | CenterX:  40.25 (range 26.5..54.0) | CenterY: 514.79 (range 472.6..556.9) | Source: use_group
ID: use2203_ref_path1803                | CenterX:  35.89 (range 25.3..46.5) | CenterY: 515.16 (range 462.9..567.4) | Source: use_group
ID: use2203_ref_path1129                | CenterX:  40.40 (range 26.7..54.1) | CenterY: 515.24 (range 472.4..558.0) | Source: use_group
ID: use2203_ref_path987                 | CenterX:  38.59 (range 27.8..49.4) | CenterY: 515.28 (range 472.3..558.2) | Source: use_group
ID: use2203_ref_path995                 | CenterX:  34.70 (range 28.2..41.2) | CenterY: 515.34 (range 474.9..555.8) | Source: use_group
ID: use2203_ref_path1109                | CenterX:  30.02 (range 13.1..46.9) | CenterY: 515.75 (range 449.9..581.6) | Source: use_group
ID: use2203_ref_path991                 | CenterX:  36.87 (range 28.2..45.6) | CenterY: 516.05 (range 474.1..558.0) | Source: use_group
ID: use2203_ref_path1065                | CenterX:  33.73 (range 22.2..45.3) | CenterY: 516.31 (range 457.5..575.1) | Source: use_group
ID: use2203_ref_path1186                | CenterX:  36.45 (range 27.4..45.5) | CenterY: 516.41 (range 471.9..560.9) | Source: use_group
ID: use2110_ref_path1366                | CenterX:  17.85 (range 0.4..35.3) | CenterY: 516.58 (range 462.9..570.2) | Source: use_group
ID: use2203_ref_path1257                | CenterX:  34.89 (range 27.2..42.6) | CenterY: 517.18 (range 472.5..561.9) | Source: use_group
ID: use2110_ref_path1397                | CenterX:   9.48 (range -7.6..26.5) | CenterY: 517.97 (range 470.2..565.7) | Source: use_group
ID: use2110_ref_path1554                | CenterX:   2.81 (range -28.4..34.0) | CenterY: 518.32 (range 466.3..570.4) | Source: use_group
ID: use2110_ref_path1440                | CenterX:   6.15 (range -26.4..38.7) | CenterY: 531.25 (range 485.2..577.2) | Source: use_group
ID: use2110_ref_path1585                | CenterX:   9.60 (range -8.5..27.7) | CenterY: 536.36 (range 514.3..558.4) | Source: use_group
ID: use2110_ref_path1589                | CenterX:   5.28 (range -20.6..31.2) | CenterY: 538.03 (range 516.5..559.5) | Source: use_group
ID: use2110_ref_path1674                | CenterX:   9.22 (range -12.2..30.6) | CenterY: 538.38 (range 520.8..555.9) | Source: use_group
ID: use2110_ref_path1790                | CenterX:  10.52 (range -9.9..31.0) | CenterY: 539.90 (range 508.0..571.8) | Source: use_group
ID: use2110_ref_path1828                | CenterX:  12.30 (range -8.3..32.9) | CenterY: 541.64 (range 526.4..556.8) | Source: use_group
ID: use2110_ref_path1694                | CenterX:  12.56 (range -12.5..37.7) | CenterY: 541.95 (range 523.7..560.2) | Source: use_group
ID: use2110_ref_path2377                | CenterX:   3.14 (range -21.6..27.9) | CenterY: 542.25 (range 524.0..560.5) | Source: use_group
ID: use2110_ref_path1593                | CenterX:   5.08 (range -21.3..31.5) | CenterY: 545.34 (range 532.9..557.8) | Source: use_group
ID: use2110_ref_path1848                | CenterX:  10.80 (range -8.3..29.9) | CenterY: 546.41 (range 514.5..578.3) | Source: use_group
ID: use2110_ref_path1887                | CenterX:   9.45 (range -12.4..31.3) | CenterY: 548.18 (range 514.5..581.8) | Source: use_group
ID: use2110_ref_path1734                | CenterX:   3.44 (range -24.5..31.4) | CenterY: 549.12 (range 525.3..572.9) | Source: use_group
ID: use2110_ref_path1714                | CenterX:   8.53 (range -15.1..32.2) | CenterY: 551.97 (range 534.6..569.3) | Source: use_group
ID: use2110_ref_path1901                | CenterX:   7.50 (range -16.0..31.0) | CenterY: 562.92 (range 541.7..584.1) | Source: use_group
ID: use2110_ref_path2013                | CenterX:   4.59 (range -20.1..29.3) | CenterY: 563.55 (range 535.9..591.2) | Source: use_group
ID: use2110_ref_path1963                | CenterX:   8.60 (range -11.8..29.0) | CenterY: 563.72 (range 543.0..584.5) | Source: use_group
ID: use2110_ref_path1983                | CenterX:   8.95 (range -12.6..30.5) | CenterY: 564.00 (range 544.1..583.9) | Source: use_group
ID: use2110_ref_path1893                | CenterX:  10.47 (range -10.0..31.0) | CenterY: 565.69 (range 549.8..581.6) | Source: use_group
ID: use2110_ref_path1943                | CenterX:   9.85 (range -10.5..30.2) | CenterY: 566.69 (range 546.6..586.8) | Source: use_group
ID: use2110_ref_path2033                | CenterX:   8.14 (range -12.5..28.7) | CenterY: 570.00 (range 545.0..595.0) | Source: use_group
ID: use2110_ref_path1897                | CenterX:  10.56 (range -10.1..31.2) | CenterY: 571.19 (range 548.9..593.5) | Source: use_group
ID: use2110_ref_path2043                | CenterX:   9.38 (range -11.2..30.0) | CenterY: 571.67 (range 547.2..596.1) | Source: use_group
ID: use2110_ref_path1905                | CenterX:   9.61 (range -13.5..32.7) | CenterY: 572.51 (range 551.7..593.3) | Source: use_group
ID: use2110_ref_path2063                | CenterX:  16.91 (range -7.6..41.5) | CenterY: 578.91 (range 549.3..608.5) | Source: use_group
ID: use2110_ref_path2023                | CenterX:   9.86 (range -9.6..29.3) | CenterY: 580.12 (range 550.1..610.2) | Source: use_group

===================================================
BACK SILHOUETTE PATHS (65 paths)
===================================================
ID: path1376                            | CenterX: 284.44 (range 249.3..319.6) | CenterY: -93.49 (range -229.1..42.1) | Source: original
ID: path1212                            | CenterX: 285.46 (range 241.4..329.5) | CenterY: -79.24 (range -176.3..17.8) | Source: original
ID: path1191                            | CenterX: 284.72 (range 252.7..316.8) | CenterY: -56.17 (range -143.0..30.7) | Source: original
ID: path1238                            | CenterX: 285.47 (range 251.0..320.0) | CenterY: -53.11 (range -150.0..43.8) | Source: original
ID: path1152-2                          | CenterX: 292.82 (range 254.3..331.3) | CenterY: -52.15 (range -137.7..33.4) | Source: original
ID: use1236_ref_path1304-3              | CenterX: 280.57 (range 246.6..314.5) | CenterY: -48.85 (range -147.1..49.4) | Source: use_path
ID: path1304-3                          | CenterX: 280.68 (range 246.7..314.6) | CenterY: -48.85 (range -147.1..49.4) | Source: original
ID: path3496                            | CenterX: 281.07 (range 246.7..315.4) | CenterY: -48.85 (range -147.1..49.4) | Source: original
ID: path1339                            | CenterX: 287.37 (range 256.4..318.3) | CenterY: -43.27 (range -140.1..53.5) | Source: original
ID: path1343                            | CenterX: 287.97 (range 256.7..319.2) | CenterY: -40.53 (range -139.7..58.6) | Source: original
ID: path1347                            | CenterX: 288.92 (range 255.5..322.4) | CenterY: -38.16 (range -139.6..63.3) | Source: original
ID: path1432                            | CenterX: 300.85 (range 249.7..352.0) | CenterY: -33.83 (range -142.9..75.2) | Source: original
ID: path1452                            | CenterX: 288.04 (range 243.1..333.0) | CenterY: -31.97 (range -148.4..84.4) | Source: original
ID: path1867                            | CenterX: 278.74 (range 241.2..316.2) | CenterY: -29.34 (range -185.1..126.4) | Source: original
ID: path2115                            | CenterX: 292.89 (range 252.3..333.5) | CenterY: -26.29 (range -157.3..104.7) | Source: original
ID: path1513                            | CenterX: 297.77 (range 249.8..345.7) | CenterY: -26.10 (range -149.0..96.8) | Source: original
ID: path1955                            | CenterX: 276.56 (range 234.5..318.6) | CenterY: -25.59 (range -159.8..108.6) | Source: original
ID: path1542                            | CenterX: 306.32 (range 250.8..361.9) | CenterY: -24.43 (range -158.3..109.4) | Source: original
ID: path1486                            | CenterX: 301.81 (range 252.8..350.8) | CenterY: -21.68 (range -145.1..101.8) | Source: original
ID: path2163                            | CenterX: 287.61 (range 241.7..333.5) | CenterY: -20.77 (range -146.2..104.7) | Source: original
ID: path2234                            | CenterX: 290.95 (range 250.9..331.0) | CenterY: -20.52 (range -145.1..104.0) | Source: original
ID: use1430_ref_path1268                | CenterX: 280.84 (range 247.1..314.6) | CenterY: -15.51 (range -162.0..130.9) | Source: use_path
ID: path1268                            | CenterX: 280.84 (range 247.1..314.6) | CenterY: -15.51 (range -162.0..130.9) | Source: original
ID: path1919                            | CenterX: 280.84 (range 247.1..314.6) | CenterY: -15.51 (range -162.0..130.9) | Source: original
ID: path1697                            | CenterX: 302.30 (range 243.3..361.3) | CenterY: -13.44 (range -167.5..140.6) | Source: original
ID: path1725                            | CenterX: 304.21 (range 249.0..359.4) | CenterY:  -9.57 (range -159.3..140.2) | Source: original
ID: path1598                            | CenterX: 300.54 (range 247.7..353.4) | CenterY:  -7.49 (range -155.6..140.6) | Source: original
ID: path1648                            | CenterX: 303.96 (range 250.6..357.3) | CenterY:  -5.89 (range -149.0..137.3) | Source: original
ID: path1652                            | CenterX: 307.15 (range 256.4..357.9) | CenterY:  -1.10 (range -136.2..134.0) | Source: original
ID: path2024                            | CenterX: 294.78 (range 250.1..339.4) | CenterY:  -0.37 (range -142.8..142.0) | Source: original
ID: path1556                            | CenterX: 303.56 (range 253.6..353.5) | CenterY:   0.26 (range -140.3..140.9) | Source: original
ID: path2254                            | CenterX: 305.47 (range 249.4..361.5) | CenterY:   1.04 (range -151.4..153.4) | Source: original
ID: path1627                            | CenterX: 306.30 (range 252.3..360.3) | CenterY:   1.81 (range -136.1..139.7) | Source: original
ID: path1797                            | CenterX: 310.95 (range 249.9..372.0) | CenterY:   5.17 (range -151.5..161.9) | Source: original
ID: path2990                            | CenterX: 283.08 (range 249.4..316.7) | CenterY:   9.03 (range -176.3..194.4) | Source: original
ID: path2900                            | CenterX: 286.96 (range 250.5..323.4) | CenterY:  10.43 (range -165.5..186.3) | Source: original
ID: path2962                            | CenterX: 291.95 (range 252.0..331.9) | CenterY:  11.24 (range -166.2..188.7) | Source: original
ID: path2775                            | CenterX: 293.82 (range 257.0..330.7) | CenterY:  11.34 (range -134.7..157.4) | Source: original
ID: path2931                            | CenterX: 287.46 (range 254.4..320.6) | CenterY:  12.04 (range -159.9..184.0) | Source: original
ID: path2004                            | CenterX: 284.24 (range 247.0..321.5) | CenterY:  12.32 (range -141.5..166.2) | Source: original
ID: path2220                            | CenterX: 279.45 (range 244.3..314.6) | CenterY:  13.32 (range -151.7..178.3) | Source: original
ID: path3733                            | CenterX: 279.45 (range 244.3..314.6) | CenterY:  13.32 (range -151.7..178.3) | Source: original
ID: path2744                            | CenterX: 280.17 (range 244.9..315.4) | CenterY:  13.35 (range -154.0..180.7) | Source: original
ID: path2803                            | CenterX: 289.60 (range 252.1..327.1) | CenterY:  14.29 (range -156.0..184.6) | Source: original
ID: path2290                            | CenterX: 316.35 (range 253.1..379.6) | CenterY:  18.13 (range -142.8..179.1) | Source: original
ID: path2324                            | CenterX: 316.51 (range 251.2..381.8) | CenterY:  18.72 (range -144.5..181.9) | Source: original
ID: path2338                            | CenterX: 315.50 (range 252.4..378.6) | CenterY:  20.34 (range -142.5..183.2) | Source: original
ID: path2352                            | CenterX: 315.87 (range 253.9..377.9) | CenterY:  20.86 (range -143.1..184.8) | Source: original
ID: path2364                            | CenterX: 313.33 (range 254.5..372.2) | CenterY:  20.94 (range -142.7..184.6) | Source: original
ID: path2358                            | CenterX: 315.36 (range 254.4..376.3) | CenterY:  21.30 (range -143.3..185.9) | Source: original
ID: path3511                            | CenterX: 282.83 (range 251.1..314.6) | CenterY:  22.05 (range -144.0..188.1) | Source: original
ID: path2378                            | CenterX: 317.32 (range 252.3..382.4) | CenterY:  23.89 (range -137.5..185.3) | Source: original
ID: path3162                            | CenterX: 289.23 (range 250.7..327.7) | CenterY:  33.61 (range -155.2..222.4) | Source: original
ID: path3075                            | CenterX: 291.24 (range 249.9..332.5) | CenterY:  36.38 (range -165.0..237.8) | Source: original
ID: path3216                            | CenterX: 287.76 (range 254.3..321.2) | CenterY:  39.09 (range -186.3..264.5) | Source: original
ID: path3176                            | CenterX: 285.70 (range 248.6..322.8) | CenterY:  39.37 (range -148.0..226.7) | Source: original
ID: path3022                            | CenterX: 287.63 (range 251.7..323.6) | CenterY:  40.72 (range -155.8..237.3) | Source: original
ID: path3104                            | CenterX: 293.02 (range 251.6..334.4) | CenterY:  43.44 (range -147.7..234.6) | Source: original
ID: path3254                            | CenterX: 292.47 (range 251.1..333.8) | CenterY:  52.71 (range -166.2..271.6) | Source: original
ID: path3196                            | CenterX: 291.55 (range 251.3..331.8) | CenterY:  67.80 (range -149.6..285.2) | Source: original
ID: path3355                            | CenterX: 285.25 (range 251.5..319.0) | CenterY:  91.59 (range -141.7..324.8) | Source: original
ID: path3268                            | CenterX: 285.85 (range 251.2..320.5) | CenterY:  95.38 (range -143.1..333.9) | Source: original
ID: path3322                            | CenterX: 285.75 (range 254.1..317.4) | CenterY:  96.84 (range -139.4..333.1) | Source: original
ID: path3288                            | CenterX: 285.30 (range 249.0..321.6) | CenterY:  98.69 (range -143.4..340.8) | Source: original
ID: path3341                            | CenterX: 291.55 (range 254.1..328.9) | CenterY:  98.95 (range -138.3..336.2) | Source: original
